source_file,utt_or_id,filename,text,matched_terms,mandarin,pseudo_english_nllb
wsc_train_audio_text.tsv.gz,cq00007879_65120_73190,cq00007879_65120_73190.wav,而且在江津有那么好在那种环境那么好的地方吃起饭呢都是一种很赏心悦目的感觉还不快带上你最爱的人来吃起,你,而且在江津有这样的好地方吃饭，环境这么好，吃饭也是一种赏心悦目的感觉，还不赶快带上你最爱的人一起来吃吧。,"And there are good places to eat in Jiangsu, the environment is so good, eating is also a pleasant feeling, but don't rush to bring your loved ones to eat with you."
wsc_train_audio_text.tsv.gz,cq00005463_4110_15380,cq00005463_4110_15380.wav,早上六点和东哥一起去赶一趟早班机那家在江北国际机场t三航站楼几区最里面的很小米小妹,小妹 哥,早上六点和东哥一起去赶早班机，那个地方在江北国际机场T3航站楼最里面的一个很小的柜台那边。,"At 6:00 a.m., he and Tongo took an early flight to a small counter near the T3 terminal building at Jiangbei International Airport."
wsc_train_audio_text.tsv.gz,cq00002380_30000_56310,cq00002380_30000_56310.wav,厨房干净又卫生中午吃碗碗菜晚上都吃渔羊轩在我的抖音上面团那一桌只要一百六十八羊肉坨坨和鲫鱼都是两斤还额外配了有三个素菜和两个凉菜算下来人均二三十都吃得到我们那儿只有鲜羊肉人多还有二百二十八的六人餐中午和晚上纠结吃啥子的这儿可以管两顿坐在贵博江上民族车库出口关注带你解锁更多新娘店儿,我们 娘 你 我,厨房干净又卫生，中午吃一碗碗菜，晚上就去渔羊轩。在他们的抖音上团购一桌只需要168元，羊肉坨坨和鲫鱼都是两斤重，还额外配了三个素菜和两个凉菜，算下来人均二三十都能吃得饱。我们那里只有新鲜的羊肉，人多的话还可以选择228元的六人餐。中午和晚上纠结吃什么的话，这里可以解决两顿饭。坐在贵博江上的民族车库出口，关注他们可以解锁更多的优惠信息。,"The kitchen is clean and hygienic, we eat a bowl of dishes at noon and go fishing in the evening. In their voice, it costs only 168 yuan to buy a table, sheepmeat and salmon are two kilograms, and three vegetables and two snacks are added, so that every person can eat enough. We only have fresh sheep, and most people can choose 228 yuan."
wsc_train_audio_text.tsv.gz,cq00008090_71670_85230,cq00008090_71670_85230.wav,而且他现在的呢不管有好多顾客用餐牛肉的切啊都是来得及的他现在是用机器切你不要给我说啥子机器切的买人工切的好吃我打赌你是吃不出来的其实一模一样一样,顾客 我 你 他,而且他现在不管有多少顾客用餐，牛肉切起来都是来得及的。他现在是用机器切的，你别跟我说机器切不好吃，我打赌你尝不出来。其实是一样的。,"And no matter how many customers he has, he eats beef and slices everything. He sliced it with a machine. Don't tell me the machine doesn't taste good, I bet you can't. It's the same."
wsc_train_audio_text.tsv.gz,cq00005538_168810_171250,cq00005538_168810_171250.wav,我看兼职都好些还是他牛肉都好吃,我 他,我看兼职的工作还不错，他的牛肉也很好吃。,I see that part-time work is good and his beef is delicious.
wsc_train_audio_text.tsv.gz,cq00005371_375800_405800,cq00005371_375800_405800.wav,跟到东哥有谁喝哈然后啊今天我们来到香水路哈在香水路以前老机电市场的一个口子那点儿我们找到了一家二点六种店也是很多好朋友推荐东哥来了这个店儿哈今天东哥在那里转了两圈啊把那个电梯卡打了啊牛肉还是烧制的很不错哈然后这个汤呢也是属于比较属于清爽型啊啊走到那边来的朋友啊可以到那点儿来尝试一下那碗牛肉面确实和他们的又不一样啊中国的老规矩喝一碗面喝一碗老,他们 朋友 这个 那个 我们 哥,跟到东哥有谁喝啥子然后啊，今天我们来到香水路，在香水路以前的老机电市场的旁边我们找到了一家二点六种店，也是很多好朋友推荐。东哥来了这家店。今天东哥在那里转了两圈，把那个电梯卡都打出来了。牛肉还是烧制的不错。然后这个汤呢也属于比较清爽的那种。走到那边来的朋友啊，可以到那地方去尝试一下那碗牛肉面，确实和他们家的不一样。中国的老规矩，喝一碗面，喝一碗老。,"Then, today we came to the perfume road, next to the old air-conditioned market, we found a store at 2:06 a.m., which was recommended by many good friends."
wsc_train_audio_text.tsv.gz,cq00005513_232740_235220,cq00005513_232740_235220.wav,面的花椒比那个还要麻一点一点,那个,面条上的花椒比其他的还要麻一点点。,The flowers on the table are a little more delicate than the others.
wsc_train_audio_text.tsv.gz,cq00004503_500_4760,cq00004503_500_4760.wav,大足哪点儿能吃到正宗的双牛兔头嗯跟我来我来,我,大足哪里能吃到正宗的牛牛兔头呢？跟我来，我带你看。,"""Where do you get the right calf's head? Come with me, and I will show you""."
wsc_train_audio_text.tsv.gz,cq00015278_84460_95020,cq00015278_84460_95020.wav,在小区楼下的环境你们觉得怎么样如果说你们对这套房子感兴趣的话那么赶紧私信小张好了话不多说自己掌握今天分享就到这里我们下期再见,自己 你们 我们,在小区楼下的环境你们觉得怎么样？如果你们对这套房子感兴趣的话，那就赶紧私信小张吧。话不多说，我今天分享的内容到此为止，我们下次再见。,"If you're interested in this house, go ahead and get a private letter. Let's just say, what I've shared so far today, we'll see you next time."
wsc_train_audio_text.tsv.gz,cq00019088_215380_218240,cq00019088_215380_218240.wav,这个机遇很简单大家可以在屋里轻松的做,大家 这个,这个机会很简单，大家可以在家里轻松地做。,This opportunity is simple and easy to do at home.
wsc_train_audio_text.tsv.gz,cq00009778_150020_158470,cq00009778_150020_158470.wav,没有报废年限也没有报废公里数这是我的承诺以前的话一直都在车库里面现在开了一些回来啊你们看一下发动机吧,你们 我,没有规定报废年限也没有行驶公里数，这是我之前的承诺。之前车一直在车库里面存放，现在开了些里程。你们可以看看发动机的情况。,"There is no statute of limitations and no mileage, which is what I promised before. The car used to be in the garage and now it's a few miles away."
wsc_train_audio_text.tsv.gz,cq00013391_13240_20610,cq00013391_13240_20610.wav,我在这看你好久了让你等会就笑不出来老虎不发威你老是把老子当hellokitITTY,老子 你 我,我在旁边看你已经很久了，让你等一下就笑不出来了。老虎不发威你总是把我当成Hello Kitty了。,"I've been watching you for a long time, and I can't make you laugh."
wsc_train_audio_text.tsv.gz,cq00001755_145030_147230,cq00001755_145030_147230.wav,它是黄豆面它是花生碎碎,它,它是由黄豆粉做成的，里面含有碎花生。,It is made from yellow bean powder and contains crumbs.
wsc_train_audio_text.tsv.gz,cq00003956_26840_56840,cq00003956_26840_56840.wav,于是向我儿去查资料噻查过去查过来到我现在考证哈他们跟我说的这个是假的乱说的但是长江有没得断流啊有两次断流而且两次断流都在一个地方那就是江苏的泰兴那个台星跟我们重庆那个石桥铺那个泰兴有没有联系我不晓得啊但是有一样泰星确实在长江边不过话又说回来现在长江上的船很多万吨巨人也多轮也多,他们 这个 那个 我们 我,于是他开始给我查资料，查来查去找到现在我才知道他说的那些都是假的乱说的。但长江真的断流过吗？确实断流了两次，而且这两次断流都在同一个地方——江苏泰兴。泰兴和我们重庆的石桥铺有没有关系，我不太清楚。不过有一点可以肯定的是，泰兴确实位于长江边上。不过话说回来，现在的长江上船只很多，万吨巨轮也很多。,"So he started to search me for information, and now I know what he was saying is a false mess. But did the Yangtze River really break? It did break twice, and both of them were in the same place."
wsc_train_audio_text.tsv.gz,cq00005566_238380_244120,cq00005566_238380_244120.wav,舒服他家的米线吃起来有米鲜的味道也很软糯,他,这家的米线吃起来既有米的清香，又很软糯。,"It's a very sweet, sweet, and delicious dish."
wsc_train_audio_text.tsv.gz,cq00015375_30_10920,cq00015375_30_10920.wav,那个你隐隐约约的看得到是我们璧山的轻轨站哦那个位置都非常的明显了那是我们璧山的融创零二三吧这套房子距离轻轨站只有六百米,那个 我们 你,那个你隐约可以看到这是我们璧山的轻轨站的位置已经非常显眼了，那是我们璧山的融创零二三吧，这套房子距离轻轨站只有六百米。,"The location of the light rail station on our mountain, which you can almost see, is already very prominent, and it is located at the foot of Mt."
wsc_train_audio_text.tsv.gz,cq00011665_50050_71370,cq00011665_50050_71370.wav,沙发骨头也长得刚刚好木耳还有那个海带都说的很耙的很弱那个豆芽看起舒服你看是不是好爽啊那个下方安逸很我觉得干锅里面的那个白菜啊吃起很舒服少分儿你看苕粉儿感觉很弹性煮得很耙辣已经很弱了都要给你留点哈要得下饭神器哦感情得下饭神器哦干起,那个 你 我,沙发的骨架长得很刚好，木耳和海带都说得很嫩很软，豆芽看起来也很舒服，你看是不是很好吃？下面感觉很惬意，我觉得干锅里的白菜吃起来很舒服，很少放调料，你看苕粉感觉很有弹性，煮得很烂，辣度也很低，都要给你留一点哈，真是下饭神器哦，感情也是下饭神器哦，干起来。,"Sofa skeletons grow very well, the ears and the seashell are both soft and soft, the bean sprouts look very comfortable, do you see if they are good to eat?"
wsc_train_audio_text.tsv.gz,cq00005933_88340_90910,cq00005933_88340_90910.wav,你真的是还是麻烦你哦,你,你是真的还是麻烦你了,Are you really bothering me?
wsc_train_audio_text.tsv.gz,cq00011774_36320_45650,cq00011774_36320_45650.wav,好脆嫩呐那是真的好吃炸起来哟说我这里看见好走他们几脚走多打到药片刀腰片儿,他们 我,好好脆嫩啊，那真的是很好吃，炸起来之后我看到他们几个走得很快，好像打到了药片和腰片。,"It's so crisp, it's really good to eat, and after it exploded, I saw some of them walking fast, as if they were hitting a pill and a waistband."
wsc_train_audio_text.tsv.gz,cq00005678_259690_262510,cq00005678_259690_262510.wav,那红油也比较清淡但是它的那种,它,那红油比较清淡，但是它的那种味道还是挺独特的。,"The red oil is slightly lighter, but its taste is still quite unique."
wsc_train_audio_text.tsv.gz,cq00005857_71020_77240,cq00005857_71020_77240.wav,四号哦你们还是喊你回来看一下噻我喊哪儿回来看嘛拿啥子东西四号嘛,你们 你 我,四号，你们还是回来一趟看看吧，我喊谁回去看呢，拿什么东西四号啊？,"Fourth, come back and see, and I'll call you back to see what number four is."
wsc_train_audio_text.tsv.gz,cq00009779_235740_245200,cq00009779_235740_245200.wav,泡茶了专门请个请个美女去跑啊啊有我日你这个电话卡有谢谢谢媳妇热吗啊一回到我这来啊第一回了嘛啊,媳妇 美女 这个 你 我,泡茶了专门请了个美女去跑啊，有空请你这个电话卡有谢谢媳妇热吗啊，一回到我这来啊第一回了嘛啊,I'm going to make a special tea for a beautiful woman to run. Is there anything I can do to thank you for this card?
